#OTU_ID	SAKR1	SAKR2
OTU_3217	9	9
OTU_60518	234	226
OTU_4593	0	0
OTU_8384	0	0
OTU_517	1	0
OTU_73330	4	1
OTU_1800	2	4
OTU_1885	0	0
OTU_34740	2	0
OTU_8298	0	0
OTU_86806	0	0
OTU_63123	0	3
OTU_1876	1	0
OTU_323	4	2
OTU_52982	0	0
OTU_54954	0	0
OTU_7581	0	0
OTU_15327	0	0
OTU_79685	0	0
OTU_1212	0	0
OTU_82273	6	1
OTU_36514	0	0
OTU_1311	0	0
OTU_9446	0	0
OTU_16686	0	0
OTU_97701	0	2
OTU_1974	0	0
OTU_2293	0	0
OTU_2559	0	0
OTU_1259	0	0
OTU_357	3	5
OTU_72639	3	6
OTU_56774	0	0
OTU_17391	4	5
OTU_13785	0	0
OTU_41072	0	0
OTU_23758	0	0
OTU_1813	2	0
OTU_1845	0	0
OTU_33031	0	0
OTU_368	40	65
OTU_94784	4	1
OTU_17131	2	0
OTU_152	1	0
OTU_208	97	281
OTU_4095	0	0
OTU_55805	0	0
OTU_28334	0	0
OTU_491	15	26
OTU_25142	18	18
OTU_425	9	15
OTU_36056	0	1
OTU_7956	7	15
OTU_189	0	0
OTU_46879	0	1
OTU_77517	2	3
OTU_4844	1	0
OTU_38278	0	0
OTU_48402	277	183
OTU_272	76	121
OTU_813	2	6
OTU_43329	52	67
OTU_37641	0	0
OTU_1214	0	0
OTU_24800	0	1
OTU_1228	0	0
OTU_35285	1	1
OTU_561	3	4
OTU_6935	0	0
OTU_9225	0	0
OTU_45763	0	0
OTU_29514	0	0
OTU_4172	0	0
OTU_6604	0	0
OTU_2718	0	0
OTU_2283	0	0
OTU_55855	0	0
OTU_14392	2	0
OTU_15596	3	2
OTU_3224	0	0
OTU_2308	2	6
OTU_67683	0	0
OTU_84108	0	0
OTU_1404	0	0
OTU_56607	0	0
OTU_611	10	17
OTU_14116	0	0
OTU_4064	0	0
OTU_1021	10	27
OTU_646	13	14
OTU_14338	0	0
OTU_4750	0	0
OTU_86449	3	12
OTU_1678	3	10
OTU_987	0	1
OTU_34860	0	0
OTU_55678	0	1
OTU_58147	0	0
OTU_31230	3	11
OTU_60950	1	0
OTU_37222	4	8
OTU_49523	46	46
OTU_1828	0	1
OTU_1277	2	2
OTU_2228	0	0
OTU_55123	1	0
OTU_35443	0	0
OTU_97292	0	0
OTU_18068	4	6
OTU_377	1	0
OTU_185	33	73
OTU_141	18	59
OTU_15878	0	0
OTU_1062	0	0
OTU_252	0	2
OTU_58009	0	0
OTU_65473	0	0
OTU_10905	0	0
OTU_56733	2	1
OTU_100	306	389
OTU_4403	0	0
OTU_28168	53	106
OTU_80710	1	0
OTU_36162	0	0
OTU_1376	0	0
OTU_86517	0	2
OTU_21517	16	13
OTU_73028	0	0
OTU_93502	32	63
OTU_1223	0	0
OTU_345	0	4
OTU_4814	33	13
OTU_3848	0	0
OTU_14762	0	0
OTU_65484	0	0
OTU_845	105	130
OTU_24896	0	0
OTU_358	33	49
OTU_1950	0	0
OTU_2948	1	3
OTU_12975	0	0
OTU_433	6	8
OTU_12950	0	0
OTU_78397	0	0
OTU_7842	0	0
OTU_53008	0	0
OTU_4918	0	0
OTU_1585	0	0
OTU_136	0	0
OTU_94554	0	0
OTU_1331	0	0
OTU_59632	15	15
OTU_3923	0	0
OTU_48149	0	1
OTU_6364	17	41
OTU_2969	0	0
OTU_36733	3	4
OTU_77044	0	0
OTU_5419	24	32
OTU_1994	0	0
OTU_41391	8	12
OTU_36483	2	0
OTU_2359	0	0
OTU_8882	0	0
OTU_43777	0	0
OTU_3124	0	0
OTU_91926	0	0
OTU_2598	0	0
OTU_66618	3	2
OTU_5566	1	1
OTU_509	4	9
OTU_362	0	0
OTU_89395	7	4
OTU_5700	1	0
OTU_698	2	3
OTU_1024	4	1
OTU_3624	0	0
OTU_2565	0	0
OTU_64665	0	0
OTU_411	47	89
OTU_78507	3	5
OTU_21655	0	0
OTU_9438	0	1
OTU_2608	0	0
OTU_73403	1	0
OTU_1407	0	0
OTU_2550	0	0
OTU_41204	0	0
OTU_14774	1	0
OTU_288	10	17
OTU_35	0	0
OTU_1465	1	0
OTU_387	3	10
OTU_2470	0	3
OTU_92760	4	7
OTU_68493	0	0
OTU_219	0	0
OTU_60935	0	1
OTU_1106	0	0
OTU_2596	1	0
OTU_69753	0	0
OTU_80756	0	0
OTU_63669	0	2
OTU_947	0	0
OTU_35910	0	0
OTU_246	0	0
OTU_7728	0	0
OTU_601	0	1
OTU_88808	0	0
OTU_3888	0	0
OTU_60710	0	0
OTU_32750	0	0
OTU_83655	0	0
OTU_497	0	0
OTU_40638	0	1
OTU_5550	12	23
OTU_81865	0	0
OTU_36610	0	0
OTU_35904	15	20
OTU_534	14	18
OTU_257	0	0
OTU_6816	0	1
OTU_844	0	1
OTU_11129	0	1
OTU_309	1	2
OTU_83222	0	0
OTU_949	0	0
OTU_1091	3	4
OTU_73334	3	4
OTU_70218	0	0
OTU_76740	0	0
OTU_4717	0	0
OTU_3828	0	0
OTU_3454	0	0
OTU_6030	0	0
OTU_43052	0	0
OTU_7327	0	0
OTU_61	79	148
OTU_5528	0	0
OTU_47079	0	0
OTU_41301	0	0
OTU_65089	0	0
OTU_23329	4	1
OTU_963	0	1
OTU_52753	0	0
OTU_516	1	5
OTU_32601	0	0
OTU_1282	0	0
OTU_81264	0	1
OTU_236	18	31
OTU_595	3	1
OTU_65126	4	4
OTU_3749	0	0
OTU_15656	0	0
OTU_38255	0	0
OTU_9855	1	3
OTU_1018	0	0
OTU_42975	7	7
OTU_47823	0	0
OTU_16199	0	0
OTU_80807	0	0
OTU_34768	0	0
OTU_34907	0	0
OTU_1570	0	0
OTU_859	1	0
OTU_1260	1	2
OTU_1551	0	0
OTU_2460	0	0
OTU_1120	0	1
OTU_44326	0	0
OTU_1575	6	10
OTU_1288	1	1
OTU_674	53	68
OTU_92110	0	0
OTU_405	106	174
OTU_92092	0	0
OTU_94700	0	0
OTU_1584	0	0
OTU_4129	0	0
OTU_1170	0	2
OTU_65761	0	2
OTU_88803	0	0
OTU_43036	0	0
OTU_4716	3	3
OTU_70036	11	7
OTU_22320	0	1
OTU_1510	0	0
OTU_429	1	2
OTU_14949	0	0
OTU_46875	0	0
OTU_9456	0	0
OTU_1384	0	0
OTU_280	5	12
OTU_3084	0	0
OTU_49714	0	1
OTU_1470	0	0
OTU_86355	1	0
OTU_1519	0	1
OTU_43552	0	0
OTU_4144	0	0
OTU_8295	0	0
OTU_861	0	0
OTU_34670	0	0
OTU_39065	0	0
OTU_822	2	2
OTU_49715	0	0
OTU_62759	28	29
OTU_6216	0	0
OTU_226	20	14
OTU_739	0	1
OTU_3917	1	2
OTU_2437	2	0
OTU_750	0	1
OTU_36222	0	0
OTU_9622	0	0
OTU_43884	1	0
OTU_3350	0	0
OTU_573	6	11
OTU_37211	4	2
OTU_523	4	5
OTU_1022	5	8
OTU_478	0	1
OTU_43291	0	0
OTU_6781	0	0
OTU_114	33	29
OTU_5037	0	0
OTU_43950	0	0
OTU_12155	0	0
OTU_40322	0	0
OTU_1958	0	0
OTU_45134	0	0
OTU_59458	0	0
OTU_1611	0	0
OTU_72626	0	0
OTU_41991	0	0
OTU_10258	0	0
OTU_911	1	3
OTU_27493	0	0
OTU_66291	0	0
OTU_447	23	27
OTU_35815	2	3
OTU_1516	4	7
OTU_89418	0	0
OTU_1616	3	5
OTU_32865	24	19
OTU_49835	0	0
OTU_1822	0	0
OTU_1818	0	0
OTU_565	17	25
OTU_264	15	14
OTU_932	1	3
OTU_58086	1	4
OTU_18151	0	0
OTU_56048	1	0
OTU_1946	0	0
OTU_5846	0	0
OTU_1418	0	0
OTU_6902	0	0
OTU_45960	4	5
OTU_7975	0	0
OTU_2658	0	0
OTU_10313	32	38
OTU_23822	0	0
OTU_2828	43	58
OTU_664	0	0
OTU_7877	0	0
OTU_59228	0	0
OTU_85273	1	0
OTU_38686	0	0
OTU_1153	0	0
OTU_8445	0	0
OTU_1084	0	0
OTU_836	0	0
OTU_22802	0	0
OTU_90505	0	0
OTU_40099	0	1
OTU_75302	0	0
OTU_292	91	110
OTU_32281	2	4
OTU_740	1	0
OTU_1460	0	2
OTU_1085	0	0
OTU_30282	0	0
OTU_13319	3	2
OTU_5717	0	0
OTU_75010	0	0
OTU_765	5	4
OTU_5449	0	0
OTU_4164	0	0
OTU_1940	27	29
OTU_957	0	0
OTU_48548	4	7
OTU_3870	0	0
OTU_25911	0	0
OTU_2137	7	12
OTU_1767	0	0
OTU_677	0	0
OTU_5177	2	2
OTU_7631	1	0
OTU_3690	0	0
OTU_17393	0	0
OTU_36264	2	1
OTU_3845	0	0
OTU_1049	15	22
OTU_2009	7	2
OTU_1787	0	0
OTU_4538	0	0
OTU_39988	0	0
OTU_1482	0	0
OTU_45750	0	0
OTU_40318	24	37
OTU_1009	0	0
OTU_37654	1	0
OTU_1604	0	0
OTU_84169	2	3
OTU_53513	0	0
OTU_25814	5	3
OTU_6993	0	0
OTU_1033	0	51
OTU_8506	0	0
OTU_78496	0	0
OTU_50739	0	0
OTU_86034	0	0
OTU_34649	0	0
OTU_35467	0	0
OTU_62562	0	0
OTU_902	1	1
OTU_1028	0	0
OTU_74962	14	16
OTU_15841	1	0
OTU_1436	1	0
OTU_56007	8	14
OTU_91574	1	0
OTU_36229	0	0
OTU_17151	0	0
OTU_1390	1	0
OTU_77390	0	0
OTU_914	0	0
OTU_20591	1	1
OTU_64181	0	0
OTU_88096	5	0
OTU_53578	0	0
OTU_19443	0	0
OTU_37084	0	0
OTU_23585	19	29
OTU_65774	0	1
OTU_479	10	8
OTU_27825	0	0
OTU_3191	4	12
OTU_5757	0	0
OTU_1936	0	0
OTU_1462	1	0
OTU_65312	0	0
OTU_7392	0	0
OTU_3764	0	0
OTU_16060	0	0
OTU_448	1	1
OTU_64035	0	0
OTU_17106	0	0
OTU_80015	0	0
OTU_1880	3	3
OTU_763	0	1
OTU_19068	0	0
OTU_1370	0	1
OTU_1640	7	13
OTU_525	0	0
OTU_14653	0	0
OTU_10423	1	0
OTU_11884	0	0
OTU_1736	0	0
OTU_31039	0	0
OTU_49084	0	0
OTU_2483	1	3
OTU_51677	0	0
OTU_86	0	0
OTU_981	7	9
OTU_1891	0	0
OTU_3618	1	0
OTU_1183	1	5
OTU_44241	3	2
OTU_4647	0	0
OTU_20147	1	1
OTU_28864	0	0
OTU_39604	0	0
OTU_3852	0	0
OTU_50863	0	0
OTU_5935	1	0
OTU_52118	0	0
OTU_616	4	13
OTU_41110	0	0
OTU_463	0	3
OTU_82457	0	0
OTU_22220	0	0
OTU_79083	0	0
OTU_21457	0	0
OTU_23713	1	0
OTU_49068	2	8
OTU_270	31	31
OTU_383	7	2
OTU_9399	0	0
OTU_1064	1	1
OTU_153	6	2
OTU_39417	0	0
OTU_1623	0	0
OTU_1237	0	0
OTU_3092	11	10
OTU_62600	0	1
OTU_302	0	1
OTU_15574	0	0
OTU_40116	2	1
OTU_11486	1	0
OTU_6081	0	0
OTU_26851	0	0
OTU_6718	3	3
OTU_2111	0	2
OTU_778	72	53
OTU_2719	0	0
OTU_1154	0	0
OTU_3351	3	4
OTU_1983	0	0
OTU_3982	0	0
OTU_28546	1	0
OTU_1136	2	6
OTU_12352	0	0
OTU_40481	0	0
OTU_74341	4	0
OTU_77244	0	0
OTU_637	37	57
OTU_1335	0	0
OTU_654	0	0
OTU_8537	0	0
OTU_11109	0	0
OTU_65147	15	20
OTU_37527	0	0
OTU_60959	0	1
OTU_88431	0	0
OTU_2369	0	0
OTU_920	4	3
OTU_80985	0	0
OTU_1949	3	2
OTU_65561	0	0
OTU_56148	0	0
OTU_1957	0	1
OTU_7340	0	0
OTU_50848	0	0
OTU_73930	0	0
OTU_1534	3	3
OTU_36412	21	19
OTU_768	0	0
OTU_2878	0	1
OTU_39202	0	0
OTU_3839	0	3
OTU_2135	0	0
OTU_63777	1	2
OTU_95469	0	0
OTU_47005	0	0
OTU_347	4	3
OTU_50756	0	0
OTU_418	0	0
OTU_87724	0	0
OTU_5398	0	0
OTU_4669	0	0
OTU_32972	1	0
OTU_36399	0	0
OTU_38818	1	2
OTU_91134	0	0
OTU_42384	1	1
OTU_84076	6	5
OTU_2348	4	2
OTU_16266	1	0
OTU_2385	4	3
OTU_67367	0	0
OTU_670	0	0
OTU_787	0	0
OTU_55125	0	1
OTU_94774	19	13
OTU_799	2	1
OTU_1150	1	1
OTU_1582	0	0
OTU_48855	0	1
OTU_7443	0	0
OTU_2015	0	1
OTU_34772	0	0
OTU_23720	0	0
OTU_56700	0	0
OTU_47874	0	0
OTU_1711	0	0
OTU_306	251	337
OTU_24202	0	0
OTU_27376	2	9
OTU_2752	0	2
OTU_430	18	45
OTU_63606	0	0
OTU_431	0	0
OTU_35209	11	3
OTU_19453	0	0
OTU_647	20	29
OTU_2735	2	0
OTU_49880	42	66
OTU_39148	0	0
OTU_43691	0	0
OTU_86027	234	268
OTU_16997	1	0
OTU_9911	0	0
OTU_62395	3	6
OTU_51685	2	1
OTU_21742	19	6
OTU_2078	8	1
OTU_1103	5	15
OTU_61452	1	1
OTU_442	10	13
OTU_39346	0	1
OTU_13834	0	0
OTU_2198	0	1
OTU_1753	2	1
OTU_834	3	9
OTU_32108	0	0
OTU_66401	2	0
OTU_1874	0	0
OTU_1278	1	0
OTU_11935	1	1
OTU_13250	0	0
OTU_91791	27	38
OTU_419	1	6
OTU_33347	0	0
OTU_948	16	36
OTU_15332	0	0
OTU_5908	0	0
OTU_1182	46	85
OTU_54318	0	0
OTU_5983	0	0
OTU_1959	0	0
OTU_3968	2	2
OTU_8454	0	0
OTU_1993	0	0
OTU_15710	0	3
OTU_1566	0	0
OTU_94544	0	0
OTU_178	0	0
OTU_72471	0	0
OTU_8679	0	0
OTU_81837	0	1
OTU_6754	0	0
OTU_4720	0	0
OTU_5373	0	0
OTU_91636	4	0
OTU_93110	0	0
OTU_14218	0	0
OTU_736	0	0
OTU_2245	0	0
OTU_2826	0	0
OTU_3723	10	8
OTU_43202	0	0
OTU_54802	0	0
OTU_73114	0	0
OTU_3617	6	7
OTU_35663	1	3
OTU_68561	0	0
OTU_11442	0	0
OTU_20433	0	0
OTU_2472	0	0
OTU_4446	16	18
OTU_35686	5	4
OTU_68141	1	1
OTU_3999	0	0
OTU_67627	0	0
OTU_42385	0	0
OTU_27950	0	1
OTU_53534	1	0
OTU_43757	0	0
OTU_49092	1	0
OTU_37375	0	1
OTU_12233	33	44
OTU_1717	1	0
OTU_86170	0	0
OTU_5291	0	0
OTU_67358	0	0
OTU_22225	0	0
OTU_74643	0	1
OTU_738	12	16
OTU_5257	0	0
OTU_56036	5	3
OTU_726	2	3
OTU_83029	0	0
OTU_65361	165	189
OTU_72862	0	0
OTU_67411	1	0
OTU_17536	0	0
OTU_2166	0	0
OTU_2853	0	0
OTU_80217	0	0
OTU_1471	6	8
OTU_30532	0	0
OTU_84102	0	0
OTU_2525	32	54
OTU_44287	6	16
OTU_3232	1	0
OTU_748	0	0
OTU_93494	0	0
OTU_3915	0	0
OTU_22433	0	0
OTU_72969	0	0
OTU_71862	0	0
OTU_16393	0	0
OTU_1877	0	0
OTU_3523	0	0
OTU_4024	0	0
OTU_95803	2	14
OTU_4307	0	0
OTU_62119	5	5
OTU_2513	13	26
OTU_33839	0	0
OTU_7692	0	0
OTU_97387	0	0
OTU_36262	2	0
OTU_96862	0	0
OTU_64042	1	0
OTU_2830	0	1
OTU_48432	8	1
OTU_78634	0	0
OTU_4236	0	0
OTU_1274	0	0
OTU_93866	0	1
OTU_629	0	1
OTU_94906	0	0
OTU_3942	0	0
OTU_610	0	0
OTU_84997	2	2
OTU_7769	0	0
OTU_1715	3	1
OTU_27112	0	0
OTU_3041	2	4
OTU_1657	1	0
OTU_63823	0	0
OTU_39617	0	0
OTU_1997	0	0
OTU_519	1	0
OTU_4005	8	9
OTU_31389	1	0
OTU_4637	0	0
OTU_88958	3	2
OTU_5634	1	1
OTU_857	0	1
OTU_8261	0	0
OTU_1684	7	7
OTU_1917	0	1
OTU_3641	0	0
OTU_30641	0	0
OTU_60	1	0
OTU_35998	0	0
OTU_88976	0	0
OTU_93628	0	0
OTU_5446	0	0
OTU_73928	3	3
OTU_15614	0	1
OTU_18135	0	0
OTU_53419	11	25
OTU_20769	0	0
OTU_2907	2	3
OTU_79186	0	0
OTU_86904	0	0
OTU_32319	0	0
OTU_67578	0	0
OTU_65138	0	0
OTU_25760	0	0
OTU_15978	0	0
OTU_39950	0	0
OTU_496	0	0
OTU_53784	0	0
OTU_54313	1	1
OTU_143	2	6
OTU_49117	4	12
OTU_6034	0	0
OTU_6538	0	0
OTU_72117	5	2
OTU_12034	0	0
OTU_2032	0	0
OTU_4656	3	0
OTU_25199	0	0
OTU_5967	0	0
OTU_4019	0	0
OTU_1142	1	0
OTU_40875	0	0
OTU_1776	0	1
OTU_1975	0	0
OTU_8572	0	0
OTU_1862	0	0
OTU_10628	0	0
OTU_2702	1	2
OTU_85130	0	0
OTU_27402	0	0
OTU_25085	0	0
OTU_68996	0	0
OTU_69349	0	0
OTU_62571	6	7
OTU_4156	0	0
OTU_1055	2	0
OTU_543	16	20
OTU_8117	0	0
OTU_44318	0	1
OTU_13837	0	0
OTU_298	4	9
OTU_6934	0	0
OTU_9128	0	0
OTU_5515	0	0
OTU_4494	0	0
OTU_7199	0	0
OTU_41342	1	0
OTU_11265	0	0
OTU_14578	0	0
OTU_30817	0	0
OTU_44214	0	0
OTU_22463	19	23
OTU_2189	0	0
OTU_48302	0	0
OTU_693	0	0
OTU_2490	0	0
OTU_77845	4	0
OTU_3061	0	0
OTU_737	39	120
OTU_1572	58	87
OTU_3837	0	0
OTU_998	44	91
OTU_34173	2	0
OTU_4525	0	1
OTU_3000	0	0
OTU_829	3	4
OTU_1643	4	2
OTU_6078	0	0
OTU_30599	0	0
OTU_2307	0	0
OTU_651	2	3
OTU_58811	5	6
OTU_1121	10	13
OTU_86483	0	0
OTU_470	0	1
OTU_42942	1	2
OTU_4151	0	0
OTU_1281	0	0
OTU_93513	0	0
OTU_975	0	0
OTU_7356	0	0
OTU_14512	0	0
OTU_9999	0	0
OTU_97828	0	0
OTU_11799	0	0
OTU_80054	0	0
OTU_3055	2	13
OTU_2710	0	0
OTU_1432	109	70
OTU_85174	0	0
OTU_70365	0	0
OTU_55347	0	0
OTU_3017	1	2
OTU_59	0	0
OTU_52755	0	0
OTU_30961	0	0
OTU_4345	0	0
OTU_93658	2	1
OTU_52553	0	0
OTU_6026	0	0
OTU_2875	3	1
OTU_1734	0	0
OTU_47807	28	20
OTU_849	0	0
OTU_49495	0	1
OTU_16846	0	0
OTU_563	0	0
OTU_47243	0	0
OTU_57874	1	3
OTU_91979	0	0
OTU_92049	1	0
OTU_51383	0	0
OTU_2079	0	0
OTU_87805	0	0
OTU_70344	0	2
OTU_20979	0	1
OTU_5249	23	16
OTU_6208	0	0
OTU_1865	0	1
OTU_23702	0	0
OTU_1484	0	0
OTU_72586	0	0
OTU_4059	0	0
OTU_38251	2	1
OTU_8538	0	0
OTU_187	3	8
OTU_35960	0	0
OTU_11238	8	4
OTU_42398	0	2
OTU_13816	0	0
OTU_776	0	0
OTU_31866	0	0
OTU_36160	0	0
OTU_3608	4	7
OTU_378	0	0
OTU_51564	0	0
OTU_70259	0	0
OTU_413	4	4
OTU_42589	1	0
OTU_72079	0	0
OTU_57	0	0
OTU_3171	0	1
OTU_57480	0	0
OTU_56075	0	0
OTU_21519	0	0
OTU_55889	0	0
OTU_45178	2	1
OTU_343	7	2
OTU_7905	0	0
OTU_933	1	1
OTU_7996	0	0
OTU_67926	0	0
OTU_1356	0	0
OTU_20265	0	0
OTU_435	0	0
OTU_14853	0	0
OTU_51350	0	0
OTU_65532	1	0
OTU_39153	0	0
OTU_7303	0	0
OTU_48674	0	0
OTU_2242	0	2
OTU_1921	0	0
OTU_16341	0	0
OTU_4714	2	1
OTU_15437	8	7
OTU_59420	0	0
OTU_34248	0	1
OTU_8057	0	1
OTU_5756	0	0
OTU_285	224	248
OTU_35191	0	0
OTU_69596	0	0
OTU_188	73	96
OTU_4931	0	0
OTU_1626	1	3
OTU_18923	0	0
OTU_40608	0	0
OTU_9300	2	3
OTU_8880	0	0
OTU_3288	0	0
OTU_51429	0	0
OTU_2541	0	0
OTU_66514	1	1
OTU_30950	3	3
OTU_53751	1	0
OTU_69612	0	0
OTU_77250	0	0
OTU_3962	0	0
OTU_19523	0	0
OTU_30114	0	1
OTU_95870	0	0
OTU_38701	0	0
OTU_2806	0	0
OTU_24343	0	0
OTU_80091	0	0
OTU_3875	0	0
OTU_592	0	0
OTU_60504	0	1
OTU_48144	0	0
OTU_70992	4	4
OTU_36253	0	0
OTU_2254	30	38
OTU_37752	0	0
OTU_8974	0	0
OTU_906	11	11
OTU_3045	0	0
OTU_1769	0	0
OTU_88446	0	2
OTU_15513	0	0
OTU_2551	0	0
OTU_76825	0	0
OTU_40812	2	0
OTU_45811	0	0
OTU_1971	0	0
OTU_9746	0	0
OTU_9029	0	0
OTU_3317	7	2
OTU_7261	0	0
OTU_2053	0	0
OTU_14878	0	0
OTU_44664	0	0
OTU_2613	0	0
OTU_5462	0	0
OTU_33318	0	0
OTU_71797	0	0
OTU_2240	0	0
OTU_15350	0	0
OTU_4560	1	3
OTU_1225	1	2
OTU_5136	0	1
OTU_4317	2	2
OTU_2819	0	0
OTU_714	1	1
OTU_2496	0	2
OTU_19149	0	0
OTU_43107	0	0
OTU_3478	0	0
OTU_3770	0	1
OTU_1857	5	4
OTU_5879	0	0
OTU_80305	7	1
OTU_79709	0	0
OTU_3004	0	0
OTU_11703	0	0
OTU_286	27	48
OTU_2012	0	0
OTU_42023	0	0
OTU_82991	0	0
OTU_90006	0	0
OTU_68435	4	1
OTU_2120	0	0
OTU_5622	5	4
OTU_51566	0	0
OTU_76791	2	1
OTU_6191	0	0
OTU_27915	0	0
OTU_47851	0	2
OTU_266	0	0
OTU_17190	0	0
OTU_1052	7	8
OTU_1507	1	1
OTU_4082	2	1
OTU_578	3	5
OTU_809	3	2
OTU_697	0	0
OTU_33082	0	0
OTU_46149	0	1
OTU_6151	0	0
OTU_414	28	38
OTU_14177	0	0
OTU_562	10	17
OTU_644	3	1
OTU_27470	0	2
OTU_69624	0	0
OTU_88072	0	0
OTU_14086	0	0
OTU_2860	0	0
OTU_27313	0	0
OTU_67476	0	3
OTU_931	0	0
OTU_72777	0	1
OTU_96923	1	0
OTU_34307	0	0
OTU_47176	0	0
OTU_1057	6	11
OTU_37656	3	2
OTU_25109	0	0
OTU_959	0	1
OTU_5769	1	1
OTU_14804	1	3
OTU_16152	0	0
OTU_1636	0	1
OTU_1480	0	3
OTU_90872	2	0
OTU_25454	0	0
OTU_52630	0	0
OTU_23360	0	1
OTU_28863	0	0
OTU_32595	0	0
OTU_45987	0	0
OTU_1012	5	4
OTU_75002	0	0
OTU_57178	0	0
OTU_37462	17	37
OTU_18495	0	0
OTU_5285	0	0
OTU_781	36	26
OTU_720	1	7
OTU_69830	0	0
OTU_500	0	0
OTU_790	5	13
OTU_954	0	1
OTU_1453	0	0
OTU_29544	0	0
OTU_1860	1	2
OTU_3258	0	0
OTU_49455	0	0
OTU_3528	0	0
OTU_45046	0	0
OTU_79191	0	0
OTU_37932	1	0
OTU_801	1	1
OTU_2327	14	29
OTU_52035	0	0
OTU_44315	0	0
OTU_3646	1	0
OTU_6247	0	0
OTU_5714	0	3
OTU_232	0	0
OTU_2167	0	1
OTU_3788	1	0
OTU_65202	0	0
OTU_45522	0	0
OTU_283	0	1
OTU_2468	0	0
OTU_85794	0	1
OTU_1754	0	0
OTU_7224	0	0
OTU_11789	0	0
OTU_47150	0	0
OTU_268	7	10
OTU_2345	0	2
OTU_7362	1	12
OTU_34263	0	0
OTU_9790	0	0
OTU_12373	0	0
OTU_612	2	6
OTU_317	10	15
OTU_1307	18	26
OTU_2296	13	9
OTU_8260	0	0
OTU_6097	1	1
OTU_6409	0	0
OTU_54250	1	0
OTU_1190	25	26
OTU_1579	10	12
OTU_43381	0	0
OTU_19543	0	0
OTU_41717	1	0
OTU_174	12	14
OTU_70488	0	0
OTU_811	6	13
OTU_26060	5	7
OTU_13302	0	0
OTU_30399	2	1
OTU_250	0	1
OTU_2344	0	0
OTU_172	36	53
OTU_15530	0	1
OTU_1716	0	1
OTU_26389	0	0
OTU_29378	0	0
OTU_1250	0	0
OTU_5201	0	0
OTU_976	1	1
OTU_5408	0	0
OTU_3001	0	1
OTU_2337	1	0
OTU_764	1	2
OTU_54011	0	0
OTU_75174	6	1
OTU_53536	27	20
OTU_1191	1	1
OTU_80164	0	0
OTU_40745	0	0
OTU_95314	0	0
OTU_780	0	0
OTU_11963	0	0
OTU_38691	3	1
OTU_36758	0	0
OTU_17513	0	0
OTU_4199	0	0
OTU_11231	0	0
OTU_92174	2	0
OTU_11040	0	0
OTU_40454	0	0
OTU_1984	0	0
OTU_35780	15	10
OTU_1930	4	5
OTU_1346	0	0
OTU_2317	0	0
OTU_3794	0	0
OTU_83113	0	0
OTU_938	3	1
OTU_1486	1	0
OTU_7063	0	1
OTU_36059	0	0
OTU_94761	0	0
OTU_970	0	0
OTU_44367	0	1
OTU_1271	12	7
OTU_3902	0	0
OTU_86252	0	1
OTU_45108	1	1
OTU_26084	0	0
OTU_3508	0	0
OTU_80060	0	3
OTU_2881	6	4
OTU_17623	0	0
OTU_908	0	0
OTU_80234	0	0
OTU_33744	0	0
OTU_633	1	0
OTU_190	1	0
OTU_2070	0	0
OTU_5965	0	0
OTU_7710	0	0
OTU_30665	0	0
OTU_2199	0	0
OTU_558	0	0
OTU_3734	7	7
OTU_12341	1	2
OTU_33145	0	0
OTU_1953	0	1
OTU_91763	0	0
OTU_905	0	2
OTU_30123	0	0
OTU_2073	0	0
OTU_6023	1	1
OTU_11371	0	0
OTU_35238	0	1
OTU_520	3	2
OTU_3580	5	9
OTU_57792	0	1
OTU_802	3	6
OTU_4699	0	0
OTU_26301	1	1
OTU_617	0	0
OTU_490	0	0
OTU_2011	0	0
OTU_26627	0	0
OTU_675	3	8
OTU_11173	0	0
OTU_38103	1	4
OTU_3226	0	0
OTU_14708	0	0
OTU_625	0	0
OTU_1027	0	0
OTU_1633	0	0
OTU_66166	0	0
OTU_1545	10	6
OTU_46483	0	0
OTU_55397	0	0
OTU_94273	0	0
OTU_65137	0	0
OTU_41691	0	0
OTU_800	1	0
OTU_28367	1	1
OTU_1146	5	1
OTU_76475	3	2
OTU_46971	12	7
OTU_1245	2	5
OTU_21001	0	0
OTU_97249	1	1
OTU_2338	0	1
OTU_1894	0	0
OTU_5977	0	0
OTU_1607	0	0
OTU_786	0	0
OTU_37626	0	1
OTU_1961	1	0
OTU_12763	0	0
OTU_7517	0	0
OTU_685	0	0
OTU_76182	0	0
OTU_43256	0	0
OTU_10125	8	11
OTU_588	0	0
OTU_32271	0	0
OTU_36390	0	0
OTU_16958	0	0
OTU_436	1	2
OTU_8631	1	2
OTU_74426	0	0
OTU_1312	0	0
OTU_17169	5	3
OTU_42204	0	0
OTU_20159	0	0
OTU_26076	0	0
OTU_7237	0	0
OTU_2357	0	1
OTU_7236	0	0
OTU_2066	6	9
OTU_39165	0	0
OTU_2444	8	8
OTU_13627	2	3
OTU_43268	0	0
OTU_2664	1	0
OTU_36595	1	0
OTU_76213	2	1
OTU_50442	0	3
OTU_75019	0	0
OTU_13586	0	0
OTU_44045	1	3
OTU_898	14	26
OTU_23619	0	0
OTU_6053	0	0
OTU_392	3	1
OTU_74885	0	0
OTU_4287	0	0
OTU_54671	0	0
OTU_4447	0	0
OTU_64967	3	1
OTU_2273	1	0
OTU_1438	36	54
OTU_1992	0	0
